INFO       2022-04-12 14:51:02,975: topic='drag' sending data='{"drag": 0}' as format_msg_with_header(msgToSend)=b'36   drag                     {"drag": 0}'
INFO       2022-04-12 14:51:24,767: topic='drag' sending data='{"drag": 42282.942542748904}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 42282.942542748904}'
INFO       2022-04-12 14:51:24,767: topic='field_update' sending data='{"currentTimestep": 165}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 165}'
DEBUG      2022-04-12 14:51:24,767: Timestep:   164-{'drag': 42282.942542748904}
INFO       2022-04-12 14:51:24,907: topic='drag' sending data='{"drag": 37255.70329123398}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 37255.70329123398}'
INFO       2022-04-12 14:51:24,907: topic='field_update' sending data='{"currentTimestep": 166}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 166}'
DEBUG      2022-04-12 14:51:24,907: Timestep:   165-{'drag': 37255.70329123398}
INFO       2022-04-12 14:51:25,063: topic='drag' sending data='{"drag": 32790.17166958964}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 32790.17166958964}'
INFO       2022-04-12 14:51:25,063: topic='field_update' sending data='{"currentTimestep": 167}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 167}'
DEBUG      2022-04-12 14:51:25,063: Timestep:   166-{'drag': 32790.17166958964}
INFO       2022-04-12 14:51:25,244: topic='drag' sending data='{"drag": 28829.09938706398}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 28829.09938706398}'
INFO       2022-04-12 14:51:25,244: topic='field_update' sending data='{"currentTimestep": 168}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 168}'
DEBUG      2022-04-12 14:51:25,244: Timestep:   167-{'drag': 28829.09938706398}
INFO       2022-04-12 14:51:25,402: topic='drag' sending data='{"drag": 25320.23442539191}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 25320.23442539191}'
INFO       2022-04-12 14:51:25,402: topic='field_update' sending data='{"currentTimestep": 169}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 169}'
DEBUG      2022-04-12 14:51:25,402: Timestep:   168-{'drag': 25320.23442539191}
INFO       2022-04-12 14:51:25,587: topic='drag' sending data='{"drag": 22216.0136259573}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 22216.0136259573}'
INFO       2022-04-12 14:51:25,587: topic='field_update' sending data='{"currentTimestep": 170}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 170}'
DEBUG      2022-04-12 14:51:25,587: Timestep:   169-{'drag': 22216.0136259573}
INFO       2022-04-12 14:51:25,739: topic='drag' sending data='{"drag": 19473.253203954348}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 19473.253203954348}'
INFO       2022-04-12 14:51:25,739: topic='field_update' sending data='{"currentTimestep": 171}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 171}'
DEBUG      2022-04-12 14:51:25,739: Timestep:   170-{'drag': 19473.253203954348}
INFO       2022-04-12 14:51:25,908: topic='drag' sending data='{"drag": 17052.841653324173}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 17052.841653324173}'
INFO       2022-04-12 14:51:25,908: topic='field_update' sending data='{"currentTimestep": 172}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 172}'
DEBUG      2022-04-12 14:51:25,908: Timestep:   171-{'drag': 17052.841653324173}
INFO       2022-04-12 14:51:26,032: topic='drag' sending data='{"drag": 14919.438680798454}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 14919.438680798454}'
INFO       2022-04-12 14:51:26,032: topic='field_update' sending data='{"currentTimestep": 173}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 173}'
DEBUG      2022-04-12 14:51:26,032: Timestep:   172-{'drag': 14919.438680798454}
INFO       2022-04-12 14:51:26,152: topic='drag' sending data='{"drag": 13041.183068279499}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 13041.183068279499}'
INFO       2022-04-12 14:51:26,152: topic='field_update' sending data='{"currentTimestep": 174}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 174}'
DEBUG      2022-04-12 14:51:26,153: Timestep:   173-{'drag': 13041.183068279499}
INFO       2022-04-12 14:51:26,306: topic='drag' sending data='{"drag": 11389.411708644546}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 11389.411708644546}'
INFO       2022-04-12 14:51:26,306: topic='field_update' sending data='{"currentTimestep": 175}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 175}'
DEBUG      2022-04-12 14:51:26,306: Timestep:   174-{'drag': 11389.411708644546}
INFO       2022-04-12 14:51:26,459: topic='drag' sending data='{"drag": 9938.391487816445}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 9938.391487816445}'
INFO       2022-04-12 14:51:26,459: topic='field_update' sending data='{"currentTimestep": 176}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 176}'
DEBUG      2022-04-12 14:51:26,459: Timestep:   175-{'drag': 9938.391487816445}
INFO       2022-04-12 14:51:26,613: topic='drag' sending data='{"drag": 8665.065191270338}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 8665.065191270338}'
INFO       2022-04-12 14:51:26,613: topic='field_update' sending data='{"currentTimestep": 177}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 177}'
DEBUG      2022-04-12 14:51:26,613: Timestep:   176-{'drag': 8665.065191270338}
INFO       2022-04-12 14:51:26,720: topic='drag' sending data='{"drag": 7548.812190827948}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 7548.812190827948}'
INFO       2022-04-12 14:51:26,720: topic='field_update' sending data='{"currentTimestep": 178}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 178}'
DEBUG      2022-04-12 14:51:26,720: Timestep:   177-{'drag': 7548.812190827948}
INFO       2022-04-12 14:51:26,858: topic='drag' sending data='{"drag": 6571.224311856294}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 6571.224311856294}'
INFO       2022-04-12 14:51:26,858: topic='field_update' sending data='{"currentTimestep": 179}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 179}'
DEBUG      2022-04-12 14:51:26,858: Timestep:   178-{'drag': 6571.224311856294}
INFO       2022-04-12 14:51:27,008: topic='drag' sending data='{"drag": 5715.89698573678}' as format_msg_with_header(msgToSend)=b'51   drag                     {"drag": 5715.89698573678}'
INFO       2022-04-12 14:51:27,008: topic='field_update' sending data='{"currentTimestep": 180}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 180}'
DEBUG      2022-04-12 14:51:27,008: Timestep:   179-{'drag': 5715.89698573678}
INFO       2022-04-12 14:51:27,128: topic='drag' sending data='{"drag": 4968.235551528522}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4968.235551528522}'
INFO       2022-04-12 14:51:27,128: topic='field_update' sending data='{"currentTimestep": 181}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 181}'
DEBUG      2022-04-12 14:51:27,128: Timestep:   180-{'drag': 4968.235551528522}
INFO       2022-04-12 14:51:27,263: topic='drag' sending data='{"drag": 4315.276378015169}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 4315.276378015169}'
INFO       2022-04-12 14:51:27,263: topic='field_update' sending data='{"currentTimestep": 182}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 182}'
DEBUG      2022-04-12 14:51:27,263: Timestep:   181-{'drag': 4315.276378015169}
INFO       2022-04-12 14:51:27,383: topic='drag' sending data='{"drag": 3745.5223269041094}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3745.5223269041094}'
INFO       2022-04-12 14:51:27,383: topic='field_update' sending data='{"currentTimestep": 183}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 183}'
DEBUG      2022-04-12 14:51:27,383: Timestep:   182-{'drag': 3745.5223269041094}
INFO       2022-04-12 14:51:27,538: topic='drag' sending data='{"drag": 3248.7919642616166}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 3248.7919642616166}'
INFO       2022-04-12 14:51:27,538: topic='field_update' sending data='{"currentTimestep": 184}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 184}'
DEBUG      2022-04-12 14:51:27,538: Timestep:   183-{'drag': 3248.7919642616166}
INFO       2022-04-12 14:51:27,645: topic='drag' sending data='{"drag": 2816.0818451080986}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2816.0818451080986}'
INFO       2022-04-12 14:51:27,645: topic='field_update' sending data='{"currentTimestep": 185}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 185}'
DEBUG      2022-04-12 14:51:27,645: Timestep:   184-{'drag': 2816.0818451080986}
INFO       2022-04-12 14:51:27,800: topic='drag' sending data='{"drag": 2439.441140673358}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 2439.441140673358}'
INFO       2022-04-12 14:51:27,800: topic='field_update' sending data='{"currentTimestep": 186}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 186}'
DEBUG      2022-04-12 14:51:27,800: Timestep:   185-{'drag': 2439.441140673358}
INFO       2022-04-12 14:51:27,907: topic='drag' sending data='{"drag": 2111.8578447744385}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 2111.8578447744385}'
INFO       2022-04-12 14:51:27,907: topic='field_update' sending data='{"currentTimestep": 187}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 187}'
DEBUG      2022-04-12 14:51:27,907: Timestep:   186-{'drag': 2111.8578447744385}
INFO       2022-04-12 14:51:28,047: topic='drag' sending data='{"drag": 1827.1557812215392}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1827.1557812215392}'
INFO       2022-04-12 14:51:28,047: topic='field_update' sending data='{"currentTimestep": 188}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 188}'
DEBUG      2022-04-12 14:51:28,047: Timestep:   187-{'drag': 1827.1557812215392}
INFO       2022-04-12 14:51:28,201: topic='drag' sending data='{"drag": 1579.901634616075}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1579.901634616075}'
INFO       2022-04-12 14:51:28,201: topic='field_update' sending data='{"currentTimestep": 189}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 189}'
DEBUG      2022-04-12 14:51:28,201: Timestep:   188-{'drag': 1579.901634616075}
INFO       2022-04-12 14:51:28,295: topic='drag' sending data='{"drag": 1365.321239335332}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1365.321239335332}'
INFO       2022-04-12 14:51:28,295: topic='field_update' sending data='{"currentTimestep": 190}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 190}'
DEBUG      2022-04-12 14:51:28,295: Timestep:   189-{'drag': 1365.321239335332}
INFO       2022-04-12 14:51:28,455: topic='drag' sending data='{"drag": 1179.224383256154}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 1179.224383256154}'
INFO       2022-04-12 14:51:28,455: topic='field_update' sending data='{"currentTimestep": 191}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 191}'
DEBUG      2022-04-12 14:51:28,455: Timestep:   190-{'drag': 1179.224383256154}
INFO       2022-04-12 14:51:28,593: topic='drag' sending data='{"drag": 1017.9374115830061}' as format_msg_with_header(msgToSend)=b'53   drag                     {"drag": 1017.9374115830061}'
INFO       2022-04-12 14:51:28,593: topic='field_update' sending data='{"currentTimestep": 192}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 192}'
DEBUG      2022-04-12 14:51:28,593: Timestep:   191-{'drag': 1017.9374115830061}
INFO       2022-04-12 14:51:28,734: topic='drag' sending data='{"drag": 878.2429500801876}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 878.2429500801876}'
INFO       2022-04-12 14:51:28,734: topic='field_update' sending data='{"currentTimestep": 193}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 193}'
DEBUG      2022-04-12 14:51:28,734: Timestep:   192-{'drag': 878.2429500801876}
INFO       2022-04-12 14:51:28,891: topic='drag' sending data='{"drag": 757.3261044403841}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 757.3261044403841}'
INFO       2022-04-12 14:51:28,891: topic='field_update' sending data='{"currentTimestep": 194}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 194}'
DEBUG      2022-04-12 14:51:28,891: Timestep:   193-{'drag': 757.3261044403841}
INFO       2022-04-12 14:51:29,062: topic='drag' sending data='{"drag": 652.7265321030593}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 652.7265321030593}'
INFO       2022-04-12 14:51:29,062: topic='field_update' sending data='{"currentTimestep": 195}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 195}'
DEBUG      2022-04-12 14:51:29,062: Timestep:   194-{'drag': 652.7265321030593}
INFO       2022-04-12 14:51:29,201: topic='drag' sending data='{"drag": 562.2958234625594}' as format_msg_with_header(msgToSend)=b'52   drag                     {"drag": 562.2958234625594}'
INFO       2022-04-12 14:51:29,201: topic='field_update' sending data='{"currentTimestep": 196}' as format_msg_with_header(msgToSend)=b'49   field_update             {"currentTimestep": 196}'
